109lA00,13,2,4,61,100,3,19,4,3,3,15,1,10,11,48,0,0,0,0,0,0,1,0,0,1,26,1_10_530_40
109mA00,52,25,8,52,100,8,23,6,0,5,8,8,10,12,69,0,0,0,0,0,0,1,0,1,0,39,1_10_490_10
10gsA01,6,5,5,31,30,3,28,4,0,1,5,3,0,14,16,0,0,0,0,1,1,0,0,0,1,13,3_40_30_10
1itzB02,23,10,7,85,104,7,82,8,1,5,17,9,12,18,43,0,0,0,0,0,0,1,0,1,1,13,3_40_50_970
10gsA02,9,3,0,27,53,1,11,1,0,1,3,9,11,3,44,0,0,0,0,0,0,0,0,0,0,17,1_20_1050_10
1itzB03,13,3,6,40,62,2,49,6,0,4,15,4,3,9,32,0,0,0,0,0,0,0,0,0,1,7,3_40_50_920
10gsB01,6,5,5,31,30,3,28,4,0,1,5,3,0,14,16,0,0,0,0,1,1,0,0,0,1,13,3_40_30_10
10gsB02,9,3,0,27,53,1,11,1,0,1,3,9,11,3,44,0,0,0,0,0,0,0,0,0,0,17,1_20_1050_10
10mhA01,44,4,21,93,106,13,67,10,0,2,23,9,6,24,61,0,0,0,0,0,0,0,0,0,0,7,3_40_50_150
10mhA02,16,4,10,11,36,5,42,5,1,0,6,4,3,12,14,0,0,0,0,0,0,2,0,0,0,0,3_90_120_10
1itzC01,53,7,8,124,182,6,97,13,2,13,30,16,19,23,65,0,0,0,0,3,0,0,0,1,2,55,3_40_50_970
110lA00,12,2,4,61,104,2,20,4,2,3,17,1,9,12,42,0,0,0,0,0,1,2,0,0,1,29,1_10_530_40
110mA00,16,0,1,44,88,0,11,4,0,2,4,0,6,8,63,0,0,0,0,0,0,1,0,1,0,31,1_10_490_10
1itzC02,26,10,7,83,99,5,79,8,2,4,16,11,12,19,40,0,0,0,0,0,0,1,0,1,1,15,3_40_50_970
1itzC03,14,2,6,39,61,1,50,6,0,5,15,5,4,10,29,0,0,0,0,0,1,0,0,0,1,9,3_40_50_920
111lA00,12,1,3,61,102,3,21,4,2,3,15,2,10,11,53,0,0,0,0,0,1,2,0,0,1,23,1_10_530_40
111mA00,16,1,1,44,90,1,15,5,0,3,5,1,6,5,58,0,0,0,0,0,0,1,0,1,0,34,1_10_490_10
1iu0A00,4,0,1,13,4,1,6,1,16,12,28,8,5,26,3,1,5,4,6,2,14,4,1,2,10,9,2_30_42_10
1iu1A00,5,6,3,47,19,23,89,7,2,2,14,5,3,22,3,0,0,0,0,0,0,0,0,1,2,0,2_60_40_1230
112lA00,15,3,5,54,96,3,19,3,3,4,15,1,8,10,51,0,0,0,0,0,1,2,0,0,2,22,1_10_530_40
1iu1B00,2,2,7,49,21,23,80,6,2,2,21,5,1,22,4,0,0,0,0,0,0,0,0,1,3,0,2_60_40_1230
112mA00,17,2,1,44,85,0,11,5,0,2,4,1,8,9,62,0,0,0,0,0,0,0,0,0,0,32,1_10_490_10
1iu2A00,0,0,0,7,4,0,8,1,22,10,26,5,6,19,3,3,8,4,5,4,14,2,1,2,8,11,2_30_42_10
1iu3C00,10,2,1,36,59,2,22,6,0,0,6,2,5,8,33,0,0,0,0,0,1,0,0,1,1,18,1_20_1380_10
113lA00,14,2,5,61,98,3,18,3,2,2,16,2,11,13,60,0,0,0,0,0,0,1,0,0,1,18,1_10_530_40
1iu3F00,9,1,2,39,66,2,21,6,0,0,6,3,4,9,26,0,0,0,0,0,0,0,0,0,0,21,1_20_1380_10
114lA00,11,0,4,61,102,3,21,4,2,3,16,3,9,12,43,0,0,0,0,0,0,1,0,0,1,28,1_10_530_40
115lA00,13,1,4,62,103,3,20,3,2,2,15,2,8,12,48,0,0,0,0,0,0,1,0,0,1,25,1_10_530_40
116lA00,12,2,3,59,92,1,16,5,3,6,13,2,9,15,42,0,0,0,0,0,0,1,0,0,3,29,1_10_530_40
116lB00,17,0,4,59,98,1,18,4,3,6,16,2,9,14,49,0,0,0,0,0,0,1,0,0,2,26,1_10_530_40
1iu4A00,33,8,14,113,148,9,90,17,0,17,51,20,15,56,47,0,0,0,0,1,9,2,0,0,6,34,3_90_1360_10
116lC00,11,0,4,58,102,2,21,4,2,3,15,1,9,13,52,0,0,0,0,0,0,1,0,0,1,25,1_10_530_40
116lD00,9,2,4,59,89,1,16,5,2,7,17,1,13,15,39,0,0,0,0,0,0,1,0,0,1,32,1_10_530_40
1iu4B00,25,7,10,118,156,12,106,16,0,18,50,18,17,50,36,0,0,0,0,1,8,1,0,0,9,39,3_90_1360_10
117eA00,35,7,8,117,92,10,105,7,0,6,61,26,10,56,40,0,0,1,1,0,3,0,0,0,8,8,3_90_80_10
117eB00,26,11,9,119,88,16,121,8,1,7,55,20,16,46,37,0,0,0,0,0,3,0,0,0,10,9,3_90_80_10
1iu4C00,25,8,8,107,154,13,109,16,1,19,60,21,22,51,42,0,0,0,0,0,7,2,0,1,7,38,3_90_1360_10
118lA00,10,2,4,62,96,3,18,3,2,3,16,2,12,12,42,0,0,0,0,0,1,2,0,0,1,30,1_10_530_40
119lA00,12,3,6,58,99,1,19,3,2,3,16,2,9,12,56,0,0,0,0,0,0,1,0,0,1,20,1_10_530_40
1iu4D00,17,4,9,121,174,10,104,17,1,13,60,18,23,56,35,0,0,0,0,2,5,2,0,0,8,38,3_90_1360_10
1iu5A00,0,0,1,27,8,5,21,2,0,2,8,3,1,9,6,0,0,0,0,0,1,0,0,1,0,0,2_20_28_10
1iu6A00,0,0,2,17,11,0,10,1,4,2,6,3,0,11,4,0,1,0,1,1,4,1,0,1,3,1,2_20_28_10
11asA00,34,8,10,106,150,15,104,12,2,19,49,21,13,55,51,0,0,0,1,0,3,0,0,2,9,35,3_30_930_10
1lj7I00,28,10,17,73,46,20,102,7,0,6,32,14,5,44,11,0,0,0,0,0,4,0,0,4,6,2,2_60_120_200
1g4oA00,28,3,9,103,89,24,141,12,1,8,52,15,14,40,28,0,0,0,0,0,6,1,0,2,6,2,3_10_200_10
1lj7J00,86,33,33,108,99,30,148,15,0,8,37,18,3,52,21,0,0,0,0,0,4,0,0,3,6,6,2_60_120_200
11asB00,27,11,13,119,163,8,99,13,1,12,55,16,12,56,54,0,0,0,1,0,2,0,0,2,9,31,3_30_930_10
1g4pA00,18,3,8,88,108,7,69,4,1,5,37,12,9,32,45,0,0,0,0,0,0,1,1,0,0,23,3_20_20_70
11baA00,3,2,6,25,25,8,34,7,0,4,16,5,3,14,9,0,0,2,0,1,3,1,0,0,6,9,3_10_130_10
11baB00,3,1,6,24,18,6,30,7,0,5,24,6,4,20,9,0,0,2,0,0,2,1,0,0,5,10,3_10_130_10
11bgA00,3,0,7,23,18,8,37,5,0,5,24,5,4,20,13,0,0,1,0,0,2,2,0,0,3,7,3_10_130_10
1g4pB00,23,6,6,95,107,7,71,5,1,7,33,13,11,29,45,0,0,0,0,0,0,0,0,0,0,27,3_20_20_70
1lj8A01,36,3,7,118,131,8,89,11,1,13,40,9,12,34,39,0,0,0,0,0,0,0,1,0,2,36,3_40_50_720
11bgB00,4,0,10,26,20,5,37,5,0,5,19,9,4,19,11,0,0,1,0,0,2,0,0,0,3,8,3_10_130_10
11gsA01,11,4,4,21,27,3,29,4,0,2,6,3,0,13,9,0,0,0,0,1,1,0,0,0,1,18,3_40_30_10
1g4rA01,13,0,14,53,26,4,71,9,0,5,33,6,8,42,6,0,0,0,0,0,6,0,0,2,5,5,2_60_40_840
11gsA02,10,3,0,27,48,0,12,0,0,1,4,8,12,3,35,0,0,0,0,0,1,0,0,0,0,26,1_20_1050_10
1lj8A02,18,6,12,78,125,4,34,4,0,6,5,8,13,10,41,0,0,0,0,0,0,1,0,1,2,45,1_10_1040_10
11gsB01,11,4,4,21,28,3,28,4,0,2,6,3,0,14,9,0,0,0,0,1,1,0,0,0,1,18,3_40_30_10
1g4rA02,8,3,16,67,21,20,89,11,3,3,35,4,3,45,2,0,0,0,0,0,3,0,0,0,6,0,2_60_40_640
11gsB02,10,3,0,27,48,0,12,0,0,1,4,8,12,3,34,0,0,0,0,0,1,0,0,0,0,26,1_20_1050_10
1lj9A00,6,2,0,31,35,1,19,3,0,0,5,0,6,12,43,0,0,0,0,1,1,0,0,0,2,32,1_10_10_10
120lA00,15,1,5,61,105,3,20,4,2,2,15,2,5,11,55,0,0,0,0,0,0,1,0,0,1,20,1_10_530_40
1lj9B00,8,2,0,27,36,2,19,4,0,1,6,1,4,12,48,0,0,0,0,0,1,0,0,0,1,28,1_10_10_10
1g4sA00,23,7,9,99,115,7,71,7,1,5,33,11,8,27,54,0,0,0,0,0,0,1,1,0,0,18,3_20_20_70
1ljeA00,6,2,7,51,62,7,31,9,1,1,12,5,7,17,20,0,0,0,0,1,0,1,0,0,1,17,1_10_530_10
121pA00,16,1,9,66,88,5,71,8,0,1,19,6,4,19,28,0,0,0,0,0,0,0,0,0,0,17,3_40_50_300
1ljeB00,8,2,6,60,65,6,33,8,1,1,13,9,5,19,26,0,0,0,0,0,0,0,1,0,2,12,1_10_530_10
1ljfA00,4,2,7,50,63,6,31,9,1,1,11,5,7,15,22,0,0,0,0,1,0,1,0,0,3,16,1_10_530_10
122lA00,12,2,4,62,99,2,18,3,2,2,17,2,9,13,44,0,0,0,0,0,1,2,0,0,1,28,1_10_530_40
1g4sB00,23,6,10,92,112,6,70,9,1,8,36,11,10,27,52,0,0,0,0,0,0,0,0,0,0,19,3_20_20_70
1ljfB00,5,1,6,59,67,7,32,9,1,0,14,10,5,18,25,0,0,0,0,0,0,0,1,0,2,12,1_10_530_10
123lA00,12,1,4,61,97,2,19,3,2,3,17,3,10,13,43,0,0,0,0,0,0,1,0,0,1,29,1_10_530_40
125d000,2,1,8,11,4,1,13,3,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,4_10_240_10
1mynA00,0,0,1,2,7,0,2,1,2,2,9,1,2,8,2,0,1,1,0,0,5,0,1,0,3,10,3_30_30_10
1et6B01,12,4,9,41,38,5,31,5,0,3,11,5,6,20,10,0,0,0,0,0,0,0,0,0,2,15,3_10_20_120
1iutA02,14,6,7,31,48,7,49,5,0,1,25,2,4,30,18,0,0,0,0,0,0,0,0,1,4,16,3_30_9_10
1et7A01,10,4,15,48,52,13,88,5,2,3,22,7,5,22,9,0,0,0,0,0,2,0,0,1,1,1,2_60_40_420
125lA00,11,2,4,56,96,2,18,3,3,6,16,2,9,12,41,0,0,0,0,0,1,2,0,0,1,29,1_10_530_40
1et7A02,16,1,5,43,38,13,83,10,2,2,30,10,5,37,11,0,0,0,1,0,3,0,0,4,4,4,2_60_40_420
126lA00,12,1,4,62,97,2,19,3,2,3,17,2,10,12,39,0,0,0,0,0,1,2,0,0,1,31,1_10_530_40
1iuvA01,39,5,8,83,101,8,75,3,0,6,22,12,10,43,48,0,0,0,0,0,1,0,0,1,3,33,3_50_50_60
1et8A01,11,4,15,43,54,14,88,5,2,3,23,7,4,21,9,0,0,0,0,0,2,0,0,1,0,1,2_60_40_420
1iuvA02,20,8,8,27,46,6,46,5,0,1,25,3,5,33,18,0,0,0,0,0,0,0,0,0,2,16,3_30_9_10
127lA00,13,1,3,62,97,2,18,4,2,3,16,2,10,13,37,0,0,0,0,0,1,2,0,0,1,34,1_10_530_40
1et8A02,17,1,7,44,39,15,80,10,2,1,31,9,4,35,11,0,0,0,1,0,3,0,0,4,4,4,2_60_40_420
128lA00,15,2,4,61,102,3,21,3,2,2,15,3,7,12,55,0,0,0,0,0,0,1,0,0,1,22,1_10_530_40
1et9A01,9,3,7,23,22,4,44,7,1,2,12,2,2,19,10,0,0,0,0,0,0,0,0,0,1,8,3_10_20_120
1et9A02,1,1,6,23,10,10,47,2,0,1,5,2,1,12,8,0,0,0,0,0,0,0,0,0,1,6,2_40_50_110
129lA00,13,1,4,61,100,3,19,4,2,3,16,1,9,9,44,0,0,0,0,0,1,2,0,0,1,29,1_10_530_40
1mz8A00,9,0,9,32,44,2,17,3,0,0,2,1,3,5,26,0,0,0,0,0,0,0,0,0,0,13,1_10_1200_20
1iv1C00,25,7,11,53,74,9,55,5,0,3,18,3,3,17,17,0,0,0,0,1,1,0,0,0,3,16,3_30_1330_50
1mz8B00,5,1,6,40,58,7,37,6,1,4,18,6,7,22,33,0,0,0,0,0,1,0,0,0,2,4,3_90_540_10
1mz8C00,9,1,10,32,41,2,14,3,0,1,4,1,3,5,27,0,0,0,0,0,0,0,0,0,0,13,1_10_1200_20
1etcA00,1,3,1,13,21,3,12,6,7,14,19,8,6,13,7,5,1,2,1,3,6,2,0,1,6,20,1_10_10_10
1iv1D00,24,2,6,48,69,8,53,7,1,3,18,5,4,19,14,0,0,2,0,0,2,0,0,1,3,19,3_30_1330_50
1mz8D00,8,1,5,40,55,5,36,6,1,3,17,5,6,21,34,0,0,0,0,0,2,0,0,0,5,3,3_90_540_10
1mz9A00,1,0,2,0,0,0,0,2,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,6,1_20_5_10
1mz9B00,1,0,2,0,0,0,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,8,1_20_5_10
1mz9C00,1,0,2,0,0,0,0,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,6,1_20_5_10
1iv1E00,20,4,10,47,69,8,52,5,1,5,14,5,3,14,20,0,0,1,0,1,3,1,0,1,2,16,3_30_1330_50
1mz9D00,1,0,1,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,9,1_20_5_10
1mz9E00,1,0,1,0,0,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,8,1_20_5_10
1mzaA02,28,17,17,41,35,17,69,8,1,4,24,8,4,24,12,0,0,0,0,0,2,0,0,0,4,2,2_40_10_10
1etb200,32,16,17,25,32,24,94,8,0,3,21,7,1,32,14,0,0,0,0,0,2,0,0,0,1,0,2_60_40_180
1mzbA01,6,1,3,34,42,2,15,1,0,0,4,2,1,11,14,0,0,0,0,0,0,0,0,0,1,17,1_10_10_10
1iv1B00,24,2,8,48,64,8,53,5,0,4,18,3,4,17,14,0,0,0,0,1,2,1,0,1,3,19,3_30_1330_50
1iv1F00,33,3,8,43,62,8,54,5,0,6,18,4,2,15,14,0,0,0,0,0,3,1,0,1,4,22,3_30_1330_50
1etdA00,1,3,1,8,10,0,10,2,16,20,14,15,9,21,7,9,4,3,2,4,12,5,0,0,5,21,1_10_10_10
1iv2A00,19,3,10,46,67,7,46,5,1,4,18,4,2,21,15,0,0,2,0,1,3,0,0,1,4,19,3_30_1330_50
1eteA00,11,1,12,41,72,3,30,4,0,2,12,3,2,7,39,0,0,0,0,0,0,0,0,0,1,12,1_20_1250_10
1iv2B00,30,4,10,39,67,7,48,6,1,4,19,4,5,17,14,0,0,1,0,0,2,0,0,1,4,20,3_30_1330_50
1eteB00,11,1,16,44,69,1,27,5,0,2,11,4,5,7,35,0,0,0,0,0,0,0,0,0,1,16,1_20_1250_10
12asA00,30,10,12,126,152,12,107,10,0,15,49,20,13,55,50,0,0,1,1,0,3,0,0,2,9,33,3_30_930_10
1iv2C00,30,3,9,42,65,8,47,6,1,5,16,6,4,16,13,0,0,1,0,0,3,0,0,1,5,19,3_30_1330_50
1eteC00,17,1,11,41,71,1,27,6,0,1,7,3,2,9,34,0,0,0,0,1,0,0,0,0,1,17,1_20_1250_10
1mzcA00,24,3,15,120,200,1,22,11,1,8,20,6,9,11,103,0,0,0,0,0,1,0,0,0,0,57,1_25_40_120
1iv2D00,71,42,21,62,113,11,66,14,1,6,18,9,6,26,32,0,0,1,0,1,3,0,0,0,5,29,3_30_1330_50
1eteD00,15,1,9,33,63,1,29,7,0,1,6,2,5,11,41,0,0,0,0,1,0,0,0,0,1,12,1_20_1250_10
1iv2E00,20,3,10,52,63,8,47,5,0,7,16,4,1,19,15,0,0,0,0,1,3,1,0,1,5,19,3_30_1330_50
1iv2F00,28,4,10,40,66,7,51,5,1,3,19,5,1,19,17,0,0,1,0,0,4,0,0,1,3,18,3_30_1330_50
1iv3A00,24,3,11,44,67,6,50,3,1,3,15,4,3,20,14,0,0,2,0,2,3,0,0,1,3,20,3_30_1330_50
12asB00,37,13,18,120,160,9,106,12,0,11,46,18,12,46,58,0,0,2,1,0,4,0,0,1,8,29,3_30_930_10
1iv3B00,23,2,10,44,66,9,52,5,1,3,15,3,4,16,12,0,0,1,0,2,3,0,0,1,3,22,3_30_1330_50
1iv3C00,28,2,7,47,73,7,55,6,1,3,16,4,2,18,13,0,0,1,0,0,3,0,0,1,3,20,3_30_1330_50
1iv3D00,29,5,11,40,67,9,52,4,0,5,17,5,3,16,13,0,0,0,0,1,2,0,0,1,3,21,3_30_1330_50
12caA00,23,1,7,113,88,24,134,13,2,11,54,15,16,44,31,0,0,0,0,0,6,1,0,1,10,1,3_10_200_10
1iv3E00,27,3,11,44,62,9,53,3,0,5,16,4,4,16,13,0,0,1,0,1,2,1,0,1,4,20,3_30_1330_50
1lk5B02,55,11,13,32,43,9,39,9,0,0,18,7,5,23,20,0,0,0,0,0,1,0,0,0,3,11,3_30_70_260
12e8H01,5,5,5,34,33,12,62,4,0,1,23,5,6,29,4,0,0,0,0,0,2,0,0,1,3,0,2_60_40_10
12e8H02,4,4,9,31,11,10,46,3,0,1,14,2,1,26,6,0,0,0,0,1,2,1,0,1,2,0,2_60_40_10
1lk5C01,5,2,2,77,80,10,74,6,0,0,18,7,5,20,28,0,0,0,0,0,1,0,0,0,0,12,3_40_50_1360
1lk5C02,7,0,4,18,11,2,17,5,0,0,13,6,3,15,9,0,0,0,0,0,0,0,0,0,3,5,3_30_70_260
1iv5A00,29,10,13,28,48,9,40,5,1,5,8,0,6,9,20,0,0,0,0,0,0,0,0,0,0,23,1_10_1450_10
12e8L01,3,0,3,36,26,12,48,7,0,5,23,10,5,29,2,0,0,0,0,0,2,0,0,1,2,1,2_60_40_10
1mzpA02,6,1,2,30,45,1,28,6,0,2,8,2,3,6,18,0,0,0,0,0,0,0,0,0,0,12,3_40_50_790
12e8L02,4,4,5,38,7,15,51,3,0,2,19,7,1,23,8,0,0,0,0,0,3,0,0,1,3,1,2_60_40_10
1iv6A00,1,2,4,17,12,0,2,3,0,4,5,0,10,5,0,0,1,0,0,2,0,0,0,0,0,28,1_10_10_60
1ethC02,5,0,0,33,13,3,30,2,1,7,25,12,6,58,0,0,0,1,0,1,8,0,0,1,14,0,2_60_60_20
12e8M01,5,3,3,34,24,13,52,8,1,5,24,6,4,24,2,0,0,0,0,0,2,0,0,2,2,1,2_60_40_10
1iv7A00,12,2,2,23,19,8,44,6,0,0,15,3,3,16,13,0,0,0,0,0,0,1,0,1,2,2,3_10_450_10
1ethD00,1,2,1,8,14,4,31,3,0,13,28,13,3,15,2,0,0,0,1,0,6,0,0,0,6,2,2_10_80_10
12e8M02,4,4,6,41,5,19,58,2,0,3,17,6,2,20,7,0,0,0,0,0,3,1,0,1,3,1,2_60_40_10
1iv7B00,5,2,2,30,27,6,41,4,0,0,16,5,4,17,11,0,0,0,0,0,0,1,0,1,2,4,3_10_450_10
1etjA00,6,3,6,67,38,6,49,7,1,3,32,5,11,20,10,0,0,0,0,0,0,1,0,0,2,7,2_60_40_420
12e8P01,10,5,5,35,35,11,58,4,0,1,23,8,8,31,4,0,0,0,0,0,2,0,0,0,2,0,2_60_40_10
12e8P02,4,3,6,31,12,10,41,4,0,2,15,3,1,27,4,0,0,0,0,1,2,1,0,1,3,1,2_60_40_10
1etjB00,6,2,6,56,42,8,55,7,2,6,34,6,12,19,13,0,0,0,0,0,2,0,0,0,2,3,2_60_40_420
12gsA01,9,4,4,28,29,3,26,4,0,2,7,5,0,14,15,0,0,0,0,1,1,0,0,0,1,14,3_40_30_10
1etjC00,2,2,6,63,46,5,48,7,1,3,29,6,8,23,11,0,0,0,0,0,2,1,0,0,2,6,2_60_40_420
12gsA02,9,3,0,27,54,1,13,0,0,1,2,8,12,3,39,0,0,0,0,0,0,0,0,0,0,20,1_20_1050_10
1mzrA00,23,6,9,137,160,7,88,4,2,10,32,13,16,47,59,0,0,0,0,1,0,1,0,0,2,29,3_20_20_100
12gsB01,9,4,4,28,29,3,26,4,0,2,7,5,0,14,15,0,0,0,0,1,1,0,0,0,1,14,3_40_30_10
1etjD00,5,2,6,61,47,1,43,10,1,4,30,5,5,26,13,0,0,0,0,0,1,1,0,0,2,3,2_60_40_420
1etkA00,6,0,0,8,19,0,3,2,0,2,2,1,3,5,16,0,0,0,0,0,0,0,0,0,1,20,1_10_10_60
12gsB02,8,2,0,28,55,1,14,0,0,1,3,7,12,3,37,0,0,0,0,0,0,0,0,0,0,22,1_20_1050_10
1etkB00,4,0,2,12,27,0,4,4,0,0,1,1,1,5,20,0,0,0,0,0,0,0,0,0,1,18,1_10_10_60
1etoA00,7,0,3,10,24,0,5,3,0,0,3,1,1,11,18,0,0,0,0,0,0,0,0,0,1,20,1_10_10_60
1etoB00,41,16,19,118,151,8,103,7,4,27,58,32,24,45,33,0,0,6,0,4,7,7,0,1,6,46,1_10_10_60
1iv8A01,46,13,15,132,180,9,97,14,1,4,20,14,7,26,86,0,0,0,0,0,1,0,0,0,1,14,3_20_20_80
130lA00,79,29,23,96,144,14,69,10,3,5,19,5,11,14,54,0,0,0,0,0,1,2,0,0,1,33,1_10_530_40
1etpA01,6,0,4,16,35,2,18,5,0,2,6,6,8,9,17,0,0,0,0,0,0,0,0,0,0,14,1_10_760_10
1iv8A02,39,26,13,17,25,5,29,10,0,0,3,4,1,7,6,0,0,0,0,0,0,0,0,0,1,4,3_30_1590_10
1n00A04,11,3,2,13,29,0,2,2,0,1,1,1,1,8,15,0,0,0,0,0,0,0,0,0,0,19,1_10_220_10
1ivhA01,13,1,1,26,60,0,12,2,1,6,3,3,10,8,26,0,0,0,0,0,0,1,0,1,1,31,1_10_540_10
1etrH02,8,2,1,41,29,1,18,5,3,7,16,12,5,31,5,0,1,1,0,0,5,0,0,1,13,6,2_40_10_10
1etrL00,2,0,0,7,4,1,6,0,3,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,4_10_140_10
131lA00,14,3,7,57,97,2,17,3,2,4,16,1,8,11,41,0,0,0,0,0,0,3,0,0,1,31,1_10_530_40
132lA00,11,6,6,51,54,7,31,6,1,3,15,13,6,15,17,0,0,1,0,0,1,0,0,0,2,9,1_10_530_10
1ivhB02,12,4,4,32,28,7,45,6,2,5,21,13,5,29,8,0,0,0,0,0,1,1,0,0,7,3,2_40_110_10
133lA00,3,2,5,64,69,8,31,7,1,2,13,9,8,16,26,0,0,0,0,0,1,0,0,0,2,11,1_10_530_10
1ivhB03,6,0,3,46,90,0,4,2,0,0,4,4,5,6,63,0,0,0,0,1,0,0,0,0,1,30,1_20_140_10
134lA00,9,2,4,55,57,6,26,7,1,5,15,10,6,17,31,0,0,0,0,0,2,0,1,0,3,9,1_10_530_10
1ivhC01,15,0,1,24,58,0,13,2,0,4,5,5,11,10,25,0,0,0,0,0,0,1,0,1,0,33,1_10_540_10
135lA00,11,4,7,51,60,6,28,10,1,0,14,9,6,16,23,0,0,0,0,0,1,0,1,0,3,14,1_10_530_10
1ivhC02,11,3,5,37,27,8,44,6,2,7,25,13,5,25,8,0,0,0,0,0,0,0,0,1,8,3,2_40_110_10
137lA00,15,1,4,61,97,2,19,3,2,3,13,2,9,17,43,0,0,0,0,0,1,2,0,0,1,29,1_10_530_40
1ivhC03,8,0,3,42,92,0,6,2,0,0,3,3,5,4,58,0,0,0,0,1,0,0,0,0,1,32,1_20_140_10
1ivhD01,17,0,1,23,61,0,11,2,0,3,4,5,11,10,27,0,0,0,0,0,0,1,0,1,2,30,1_10_540_10
